trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1172,False,"{'a': 0.002, 'e': 0.002823758513087375}",20,8,22.366931753377184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.002, 'e': 0.002809639720521938}",20,12,13.380756517542832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.0027955915219193286}",25,12,22.741904340940373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.002, 'e': 0.002781613564309732}",25,9,27.678017700037817,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.002, 'e': 0.002767705496488183}",35,25,20.034475363988488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.002, 'e': 0.002753866969005742}",20,12,15.144626473130472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.0027400976341607135}",35,22,20.294461865643402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.002, 'e': 0.00272639714598991}",20,6,31.22970189413668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.00271276516025996}",20,9,17.503802658769175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.0026992013344586605}",20,11,17.92861285707133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.002, 'e': 0.002685705327786367}",20,10,18.492656337012637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.002672276801147435}",20,13,9.691293144823089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.0026589154171416983}",20,13,13.355203948068432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.002, 'e': 0.0026456208400559896}",30,9,39.13981638512713,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.0026323927358557096}",20,3,21.628297808071217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.002, 'e': 0.002619230772176431}",25,11,28.165538146535276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.002, 'e': 0.002606134618315549}",25,5,34.93090557030022,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.002, 'e': 0.0025931039452239714}",20,8,22.666031623933925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.002, 'e': 0.0025801384254978514}",25,8,30.77682241496466,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.002, 'e': 0.002567237733370362}",20,13,10.934912929074358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.002, 'e': 0.00255440154470351}",25,6,30.23115009269173,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.002, 'e': 0.0025416295369799927}",25,0,33.98670666119665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1194,False,"{'a': 0.002, 'e': 0.0025289213892950926}",25,15,17.25835765907496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.002, 'e': 0.0025162767823486173}",20,12,14.584754379344043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.002, 'e': 0.002503695398436874}",30,8,27.339034179422928,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.00249117692144469}",25,16,17.64608815438711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.002, 'e': 0.0024787210368374664}",30,12,32.71267800248266,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.002, 'e': 0.002466327431653279}",30,13,27.86601691916894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.002, 'e': 0.0024539957944950124}",20,3,25.740926296429098,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.002, 'e': 0.0024417258155225376}",25,18,13.329575552273353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.002, 'e': 0.0024295171864449246}",20,8,22.07698810404511,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.002, 'e': 0.0024173696005127003}",20,8,25.168316930353534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.002, 'e': 0.0024052827525101366}",25,4,38.447399630450775,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.002, 'e': 0.002393256338747586}",20,2,30.89522487030309,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.002, 'e': 0.002381290057053848}",25,9,32.107542869504215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.002, 'e': 0.0023693836067685786}",35,21,14.059904453383622,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1208,False,"{'a': 0.002, 'e': 0.002357536688734736}",30,8,41.638118508474165,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.002, 'e': 0.002345749005291062}",20,13,13.24814967173538,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.002, 'e': 0.0023340202602646068}",30,21,14.277946109404153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.002, 'e': 0.002322350158963284}",25,18,13.273615289257597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.002, 'e': 0.0023107384081684675}",20,6,25.36493189761879,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.002, 'e': 0.002299184716127625}",25,13,21.76586732006622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.002, 'e': 0.0022876887925469868}",20,10,18.142372018874237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.002, 'e': 0.002276250348584252}",30,15,22.795013244746006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.002, 'e': 0.0022648690968413306}",30,20,17.25750190024791,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.002, 'e': 0.0022535447513571238}",20,0,34.273091222301694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.002, 'e': 0.0022422770276003382}",20,13,12.135842791307432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.002, 'e': 0.0022310656424623368}",20,0,35.65077866856201,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.002, 'e': 0.002219910314250025}",20,9,21.033795838577163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.002, 'e': 0.002208810762678775}",20,16,7.7914737127684015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.002, 'e': 0.0021977667088653808}",25,18,13.447642829883394,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.002, 'e': 0.002186777875321054}",25,3,40.92033121628457,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.002, 'e': 0.0021758439859444487}",20,13,12.657145403197191,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.002, 'e': 0.0021649647660147266}",20,3,28.610582570290767,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.002, 'e': 0.002154139942184653}",20,6,23.731951337948985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.002, 'e': 0.0021433692424737295}",30,17,23.23976641836898,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.002, 'e': 0.002132652396261361}",20,7,23.517034688062207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.002, 'e': 0.002121989134280054}",25,20,7.846743721723538,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.002, 'e': 0.002111379188608654}",20,0,32.40900397485244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1231,False,"{'a': 0.002, 'e': 0.0021008222926656105}",20,15,7.42846530027318,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.002, 'e': 0.0020903181812022826}",35,10,37.052251319895944,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.002, 'e': 0.002079866590296271}",25,6,33.0368050675933,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.002, 'e': 0.0020694672573447898}",25,4,35.062362631784595,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.002, 'e': 0.0020591199210580656}",20,14,11.702061748818398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.002, 'e': 0.0020488243214527753}",20,12,13.739821282400282,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.002, 'e': 0.0020385801998455116}",30,24,12.186941552454615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.002, 'e': 0.002028387298846284}",25,13,22.186818508648397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.002, 'e': 0.0020182453623520526}",30,16,25.965512341487365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.002, 'e': 0.0020081541355402924}",30,18,23.082568069123933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.002, 'e': 0.001998113364862591}",35,27,15.041788845605783,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.002, 'e': 0.001988122798038278}",25,5,37.568387904408226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.002, 'e': 0.0019781821840480864}",20,15,11.604956200104947,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.002, 'e': 0.001968291273127846}",20,0,29.788111407135208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1245,False,"{'a': 0.002, 'e': 0.0019584498167622066}",20,12,16.1433248976772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.002, 'e': 0.0019486575676783957}",25,15,20.232604909976786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.002, 'e': 0.0019389142798400037}",20,15,8.372539689800991,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.002, 'e': 0.0019292197084408037}",25,5,22.17714588920261,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.002, 'e': 0.0019195736098985997}",30,3,45.9320501806832,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.002, 'e': 0.0019099757418491066}",20,2,28.762443534027774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.002, 'e': 0.001900425863139861}",25,11,28.952927447518746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.002, 'e': 0.001890923733824162}",25,17,13.536599993414292,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.002, 'e': 0.001881469115155041}",20,12,12.632538084436643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.002, 'e': 0.0018720617695792657}",20,11,16.51739003484022,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.002, 'e': 0.0018627014607313693}",20,16,7.011970613025888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.002, 'e': 0.0018533879534277126}",20,11,16.812414025792577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.002, 'e': 0.001844121013660574}",20,13,12.004172007426279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.002, 'e': 0.0018349004085922711}",20,12,15.747710192545634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.002, 'e': 0.0018257259065493098}",30,18,24.866956933460386,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.002, 'e': 0.0018165972770165632}",20,6,23.201970217504638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.002, 'e': 0.0018075142906314803}",20,8,18.357940414930432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.002, 'e': 0.001798476719178323}",20,10,19.339223068202728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.002, 'e': 0.0017894843355824315}",25,19,12.126974336161517,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.002, 'e': 0.0017805369139045192}",20,0,28.768554376768844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1265,False,"{'a': 0.002, 'e': 0.0017716342293349965}",30,0,44.43869786080529,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1266,False,"{'a': 0.002, 'e': 0.0017627760581883215}",25,13,23.50345956093992,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.002, 'e': 0.00175396217789738}",30,19,20.952236446600075,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.001745192367007893}",30,17,27.625328381006522,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.002, 'e': 0.0017364664051728537}",25,2,37.04455319992831,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.0017277840731469893}",35,13,35.748120150671355,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.002, 'e': 0.0017191451527812543}",25,11,21.292840911336384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
